,docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient,pred_label,actual_label,true=pred
2646,239,23,and,False,hotels,food,0.0,2,0.0010050251256281408,False,0,0,0,False,False,True
2647,239,24,and food,False,hotels,options,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2648,239,24,food,False,and,options,0.0,5,0.0054054054054054074,False,0,0,0,False,False,True
2649,239,27,food,False,The,court,0.0,5,0.0054054054054054074,False,0,0,0,False,False,True
2650,239,28,court,False,food,is,0.0,2,0.3333333333333333,False,0,1,0,False,False,True
2651,239,28,food court,False,The,is,1.0,2,0.3333333333333333,False,0,1,0,False,False,True
2652,239,36,inconvenient,False,is,if,0.0,1,1.0,False,0,0,0,False,False,True
2653,239,45,levels,False,two,up,0.0,1,1.0,False,0,0,0,False,False,True
2654,239,76,food,False,some,options,1.0,5,0.0054054054054054074,False,0,0,0,False,False,True
2655,239,93,and,False,long,the,0.0,2,0.0010050251256281408,False,0,0,0,False,False,True
2656,239,97,severely,False,were,limited,0.0,1,1.0,False,0,0,0,False,False,True
2657,239,101,lines,False,long,are,0.0,1,1.0,False,0,0,0,False,False,True
2658,239,108,food,False,the,court,0.0,5,0.0054054054054054074,False,0,0,0,False,False,True
2659,239,109,court,False,food,being,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
2660,239,109,food court,False,the,being,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
2661,240,9,and,False,town,it,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2662,240,13,week,False,the,leading,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2663,240,38,spent,False,We,our,0.0,1,0.5,False,0,0,0,False,False,True
2664,240,51,and,False,area,they,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2665,240,58,and,False,wine,liquor,0.0,6,0.0010050251256281408,False,1,0,0,False,False,True
2666,240,59,liquor,True,and,selection,1.0,1,0.5,False,0,0,0,True,True,True
2667,240,82,and,False,strip,saw,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2668,240,85,fountain,False,the,show,0.0,1,0.5,False,0,0,0,False,False,True
2669,240,92,waited,False,we,for,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2670,240,104,filet,False,the,mignon,0.0,1,0.5,False,0,1,0,False,False,True
2671,240,110,blue,False,a,cheese,0.0,1,0.25,False,0,0,0,False,False,True
2672,240,111,cheese,False,blue,crust,0.0,1,0.025,False,0,0,0,False,False,True
2673,240,111,blue cheese,False,a,crust,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2674,240,112,cheese crust,False,blue,It,0.0,1,1.0,False,0,0,0,False,False,True
2675,240,112,blue cheese crust,True,a,It,0.0,1,1.0,False,0,0,0,False,True,False
2676,240,112,crust,False,cheese,It,0.0,1,0.125,False,0,0,0,False,False,True
2677,240,117,and,False,perfectly,tasted,0.0,6,0.0010050251256281408,False,1,0,0,False,False,True
2678,240,121,food,False,The,is,1.0,2,0.0054054054054054074,False,0,0,0,False,False,True
2679,240,124,carte,False,ala,so,0.0,1,1.0,False,0,0,0,False,False,True
2680,240,124,ala carte,False,is,so,0.0,1,1.0,False,0,0,0,False,False,True
2681,240,129,onion,False,the,brick,0.0,2,0.09090909090909093,False,0,0,1,False,False,True
2682,240,130,onion brick,True,the,and,1.0,2,0.5,False,0,0,1,True,True,True
2683,240,131,and,False,brick,truffle,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2684,240,132,brick and truffle,False,onion,oil,0.0,1,1.0,False,0,0,0,False,False,True
2685,240,132,truffle,False,and,oil,0.0,2,0.5,False,0,0,0,False,False,True
2686,240,132,and truffle,False,brick,oil,0.0,1,1.0,False,0,0,0,False,False,True
2687,240,139,onion,False,The,brick,0.0,2,0.09090909090909093,False,0,0,1,False,False,True
2688,240,140,onion brick,True,The,was,1.0,2,0.5,False,0,0,1,True,True,True
2689,240,149,fries,True,love,prepared,1.0,3,0.03448275862068965,False,0,0,0,True,True,True
2690,240,152,truffle,False,in,oil,0.0,2,0.5,False,1,0,0,False,False,True
2691,240,157,recieved,False,we,was,0.0,1,1.0,False,0,0,0,False,False,True
2692,240,172,occasional,False,the,special,0.0,1,1.0,False,0,0,0,False,False,True
2693,243,27,losing,False,hate,money,0.0,2,0.5,False,0,0,0,False,False,True
2694,243,27,hate losing,False,I,money,0.0,1,1.0,False,0,0,0,False,False,True
2695,243,40,losing,False,am,and,0.0,2,0.5,False,0,0,0,False,False,True
2696,243,41,and,False,losing,not,0.0,2,0.0010050251256281408,False,0,0,0,False,False,True
2697,243,41,losing and,False,am,not,0.0,1,1.0,False,0,0,0,False,False,True
2698,243,44,broke,False,go,That,0.0,1,1.0,False,0,0,0,False,False,True
2699,243,53,NY,False,hear,NY,0.0,2,0.3333333333333333,True,0,0,0,False,False,True
2700,243,54,NY NY,False,hear,was,0.0,1,1.0,True,0,0,0,False,False,True
2701,243,91,issues,False,No,with,0.0,1,0.5,False,0,0,0,False,False,True
2702,243,106,personality,False,lack,I,0.0,1,1.0,False,0,0,0,False,False,True
2703,243,112,occasions,False,multiple,and,0.0,1,0.5,False,0,0,0,False,False,True
2704,243,113,occasions and,False,multiple,it,0.0,1,0.5,False,0,0,0,False,False,True
2705,243,113,and,False,occasions,it,0.0,2,0.0010050251256281408,False,0,0,0,False,False,True
2706,243,117,matter,False,not,who,0.0,1,0.25,False,0,0,0,False,False,True
2707,243,123,speak,False,rarely,at,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2708,244,8,lunch,False,casual,The,0.0,1,0.043478260869565216,False,0,0,0,False,False,True
2709,244,16,food,False,the,The,1.0,1,0.0054054054054054074,False,0,0,0,False,False,True
2710,244,21,and,False,deep,narrow,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
2711,244,35,chips,False,The,and,1.0,3,0.08333333333333333,False,0,0,0,False,False,True
2712,244,36,and,False,chips,salsa,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
2713,244,37,chips and salsa,True,The,they,1.0,2,0.25,False,0,0,0,True,True,True
2714,244,37,and salsa,False,chips,they,0.0,2,0.2,False,0,0,0,False,False,True
2715,244,44,chips,True,The,were,1.0,3,0.08333333333333333,False,0,1,0,True,True,True
2716,244,60,stacked,False,steak,quesadilla,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2717,244,61,quesadilla,False,stacked,You,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2718,244,61,stacked quesadilla,False,steak,You,0.0,1,1.0,False,0,0,0,False,False,True
2719,244,61,steak stacked quesadilla,True,the,You,0.0,1,1.0,False,0,0,0,False,True,False
2720,244,70,fill,False,should,up,0.0,1,0.5,False,0,0,0,False,False,True
2721,244,76,snacking,False,after,on,0.0,1,1.0,False,0,0,0,False,False,True
2722,244,78,chips,False,on,and,1.0,3,0.08333333333333333,False,0,0,0,False,False,True
2723,244,79,and,False,chips,salsa,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
2724,244,79,chips and,False,on,salsa,0.0,2,0.2,False,0,0,0,False,False,True
2725,244,80,and salsa,False,chips,I,0.0,2,0.2,False,0,0,0,False,False,True
2726,244,84,liked,False,have,the,0.0,1,0.06666666666666668,False,0,0,0,False,False,True
2727,244,86,steak,True,the,to,1.0,2,0.125,False,0,0,0,True,True,True
2728,244,100,chipotle,False,The,aioli,0.0,1,1.0,False,0,0,0,False,False,True
2729,244,101,chipotle aioli,True,The,inside,1.0,1,1.0,False,0,0,0,True,True,True
2730,244,112,meat,True,the,None,0.0,2,0.030303030303030307,False,0,0,0,False,True,False
2731,245,21,drink,False,good,menu,0.0,1,0.06666666666666668,False,0,0,0,False,False,True
2732,245,25,scotch,True,solid,choices,1.0,1,0.5,False,0,0,0,True,True,True
2733,245,30,cigars,False,have,It,0.0,1,1.0,False,0,0,0,False,False,True
2734,245,42,kindly,False,They,provide,0.0,1,1.0,False,0,0,0,False,False,True
2735,245,43,provide,False,kindly,a,0.0,1,1.0,False,0,0,0,False,False,True
2736,245,43,kindly provide,False,They,a,0.0,1,1.0,False,0,0,0,False,False,True
2737,245,46,and,False,cutter,a,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
2738,245,49,cigar,False,proper,ashtray,0.0,1,1.0,False,0,0,0,False,False,True
2739,245,56,snack,False,small,bowls,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2740,245,57,snack bowls,False,small,which,0.0,1,1.0,False,0,0,0,False,False,True
2741,245,57,bowls,False,snack,which,0.0,1,0.5,False,1,0,0,False,False,True
2742,245,62,chips,True,The,were,1.0,1,0.08333333333333333,False,0,0,0,True,True,True
2743,245,74,and,False,nice,helpful,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
2744,246,9,falls,False,It,short,0.0,1,1.0,False,0,0,0,False,False,True
2745,246,29,and,False,portions,solid,0.0,4,0.0010050251256281408,False,1,0,0,False,False,True
2746,246,31,food,False,solid,but,0.0,2,0.0054054054054054074,False,0,0,0,False,False,True
2747,246,35,priced,False,is,like,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
2748,246,44,chili,False,The,cheese,1.0,2,0.5,False,0,0,0,False,False,True
2749,246,46,chili cheese fries,True,The,were,1.0,1,1.0,False,0,0,0,True,True,True
2750,246,46,cheese fries,False,chili,were,0.0,1,1.0,False,0,0,0,False,False,True
2751,246,46,fries,True,cheese,were,1.0,2,0.03448275862068965,False,1,0,0,True,True,True
2752,246,51,chili,True,The,and,1.0,2,0.5,False,1,0,0,False,True,False
2753,246,52,and,False,chili,the,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
2754,246,54,fries,True,the,both,1.0,2,0.03448275862068965,False,0,0,0,True,True,True
2755,246,61,queso cheese,False,The,dip,0.0,1,1.0,False,0,0,0,False,False,True
2756,246,61,cheese,False,queso,dip,0.0,2,0.025,False,0,0,0,False,False,True
2757,246,62,dip,False,cheese,is,1.0,1,0.16666666666666666,False,0,0,0,True,False,False
2758,246,62,cheese dip,False,queso,is,0.0,1,1.0,False,0,0,0,False,False,True
2759,246,73,bold,False,more,flavor,0.0,1,1.0,False,0,0,0,False,False,True
2760,246,77,Chorizo,True,the,It,1.0,1,1.0,True,0,0,0,True,True,True
2761,246,91,and,False,patient,be,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
2762,248,10,and,False,chips,salsa,0.0,1,0.0010050251256281408,False,0,0,0,False,False,True
2763,248,10,chips and,False,The,salsa,0.0,1,0.2,False,0,0,0,False,False,True
2764,248,11,salsa,False,and,are,1.0,1,0.1111111111111111,False,0,1,0,True,False,False
2765,248,15,opted,False,We,to,0.0,1,0.25,False,1,0,0,False,False,True
2766,248,23,queso,True,The,has,1.0,2,0.2,False,0,1,0,True,True,True
2767,248,32,steak,False,of,nachos,1.0,2,0.125,False,0,0,0,False,False,True
2768,248,37,differently,False,prepared,than,0.0,1,1.0,False,0,0,0,False,False,True
2769,248,48,stacked,False,toppings,high,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2770,248,53,chips,True,The,have,1.0,3,0.08333333333333333,False,0,0,0,True,True,True
2771,248,59,steak,True,of,on,1.0,2,0.125,False,0,0,0,True,True,True
2772,248,76,assortment,False,an,of,0.0,1,1.0,False,0,0,0,False,False,True
2773,248,80,drinks,False,standard,found,0.0,1,0.030303030303030307,False,0,0,0,False,False,True
2774,248,85,Mexican joints,False,most,The,0.0,1,0.5,True,0,0,0,False,False,True
2775,248,85,joints,False,Mexican,The,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2776,248,89,inline,False,are,with,0.0,1,0.5,False,0,0,0,False,False,True
2777,249,28,burgers,True,ordered,That,0.0,1,0.16666666666666666,False,0,0,0,False,True,False
2778,249,42,theburgers,False,Unfortunately,are,0.0,1,1.0,False,0,0,0,False,False,True
2779,249,46,Thankfully,False,good,I,0.0,1,1.0,True,0,0,0,False,False,True
2780,249,51,wheat,False,whole,bun,0.0,1,0.5,False,0,0,0,False,False,True
2781,249,52,bun,True,wheat,It,0.0,2,0.14285714285714285,False,1,0,0,False,True,False
2782,249,52,wheat bun,False,whole,It,0.0,1,1.0,False,0,0,0,False,False,True
2783,249,63,bun,True,standard,which,1.0,2,0.14285714285714285,False,0,0,0,True,True,True
2784,249,81,and,False,bland,simple,0.0,1,0.0010050251256281408,False,0,0,0,False,False,True
2785,251,10,consist,False,They,of,0.0,1,1.0,False,0,1,0,False,False,True
2786,251,12,fried,False,of,potato,0.0,1,0.05,False,0,0,0,False,False,True
2787,251,13,potato,False,fried,slices,0.0,1,0.06666666666666668,False,0,1,1,False,False,True
2788,251,13,fried potato,False,of,slices,0.0,1,1.0,False,0,1,1,False,False,True
2789,251,14,slices,False,potato,topped,0.0,1,1.0,False,1,0,0,False,False,True
2790,251,14,fried potato slices,True,of,topped,1.0,1,1.0,False,0,0,1,True,True,True
2791,251,14,potato slices,False,fried,topped,0.0,1,1.0,False,0,0,1,False,False,True
2792,251,18,cheese,False,beer,sauce,0.0,1,0.025,False,0,0,0,False,False,True
2793,251,18,beer cheese,False,with,sauce,0.0,1,1.0,False,1,0,0,False,False,True
2794,251,20,cheese sauce chives,False,beer,aioli,0.0,1,1.0,False,0,0,1,False,False,True
2795,251,20,sauce chives,False,cheese,aioli,0.0,1,1.0,False,0,0,1,False,False,True
2796,251,21,chives aioli,False,sauce,and,1.0,1,1.0,False,0,0,1,False,False,True
2797,251,21,sauce chives aioli,False,cheese,and,1.0,1,1.0,False,0,0,1,False,False,True
2798,251,21,aioli,True,chives,and,1.0,1,0.5,False,0,0,0,True,True,True
2799,251,22,chives aioli and,False,sauce,green,0.0,1,1.0,False,0,0,1,False,False,True
2800,251,22,aioli and,False,chives,green,0.0,1,1.0,False,0,0,0,False,False,True
2801,251,24,onions,False,green,I,0.0,1,0.14285714285714285,False,0,0,1,False,False,True
2802,251,36,food,False,of,It,0.0,2,0.0054054054054054074,False,0,0,0,False,False,True
2803,251,51,spit,False,also,it,0.0,1,1.0,False,0,0,0,False,False,True
2804,251,55,appetizer,False,an,The,1.0,1,0.1111111111111111,False,0,0,0,False,False,True
2805,251,57,chips,True,The,had,1.0,1,0.08333333333333333,False,0,1,0,True,True,True
2806,251,61,and,False,flavor,were,0.0,2,0.0010050251256281408,False,1,1,0,False,False,True
2807,251,82,overtly,False,not,nice,0.0,1,1.0,False,0,0,0,False,False,True
2808,254,10,and,False,ratings,I,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2809,254,26,grab,False,to,some,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2810,254,28,food,False,some,The,0.0,1,0.0054054054054054074,False,0,0,0,False,False,True
2811,254,33,and,False,quick,the,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2812,254,48,and,False,counter,then,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2813,254,50,pickup,False,then,a,0.0,1,0.5,False,0,0,0,False,False,True
2814,254,59,Italian Sausage,True,an,and,1.0,1,1.0,True,0,0,0,True,True,True
2815,254,59,Sausage,False,Italian,and,1.0,1,1.0,True,0,0,0,False,False,True
2816,254,60,Italian Sausage and,False,an,Poutine,0.0,1,1.0,True,0,0,0,False,False,True
2817,254,61,Poutine,True,and,The,1.0,1,0.5,True,0,0,0,True,True,True
2818,254,61,and Poutine,False,Sausage,The,0.0,1,1.0,True,0,0,0,False,False,True
2819,254,64,sausage and,False,The,roll,0.0,1,1.0,False,0,0,0,False,False,True
2820,254,64,and,False,sausage,roll,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2821,254,65,and roll,False,sausage,it,0.0,1,1.0,False,0,0,0,False,False,True
2822,254,65,sausage and roll,False,The,it,0.0,1,1.0,False,0,0,0,False,False,True
2823,254,75,mustard,True,little,I,1.0,1,0.25,False,0,0,0,True,True,True
2824,254,87,fries,False,The,comes,1.0,1,0.03448275862068965,False,1,1,0,True,False,False
2825,254,91,cheese,False,with,curds,0.0,1,0.025,False,1,0,0,False,False,True
2826,254,92,curds,False,cheese,bacon,0.0,1,0.5,False,0,0,0,False,False,True
2827,254,92,cheese curds,True,with,bacon,1.0,1,0.5,False,1,0,0,True,True,True
2828,254,93,cheese curds bacon,False,with,and,1.0,1,1.0,False,1,0,0,False,False,True
2829,254,93,bacon,True,curds,and,1.0,1,0.07692307692307693,False,0,0,0,True,True,True
2830,254,94,and,False,bacon,gravy,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
2831,254,94,bacon and,False,curds,gravy,0.0,1,0.2,False,0,0,0,False,False,True
2832,254,94,curds bacon and,False,cheese,gravy,0.0,1,1.0,False,0,0,0,False,False,True
2833,254,95,gravy,True,and,It,0.0,1,0.25,False,0,0,0,False,True,False
2834,256,3,queso,False,having,fundido,1.0,2,0.2,False,0,0,0,False,False,True
2835,256,4,fundido,False,queso,with,0.0,1,1.0,False,0,0,0,False,False,True
2836,256,4,queso fundido,True,having,with,1.0,1,1.0,False,0,0,0,True,True,True
2837,256,6,chorizo,True,with,on,1.0,1,0.25,False,0,0,0,True,True,True
2838,256,10,TT,False,menu,was,0.0,1,1.0,True,0,0,0,False,False,True
2839,256,33,Mexican favorites,False,my,street,0.0,1,1.0,True,0,0,0,False,False,True
2840,256,33,favorites,False,Mexican,street,0.0,1,1.0,False,0,0,0,False,False,True
2841,256,35,corn,False,street,It,0.0,1,0.25,False,0,0,0,False,False,True
2842,257,11,event,False,an,at,0.0,1,0.5,False,0,0,0,False,False,True
2843,257,40,updating,False,some,The,0.0,1,1.0,False,0,0,0,False,False,True
2844,257,48,inline,False,are,with,0.0,1,0.5,False,0,0,0,False,False,True
2845,257,59,internet,False,for,especially,0.0,1,1.0,False,0,0,0,False,False,True
2846,257,67,inconvenience,False,mild,There,0.0,1,0.5,False,0,0,0,False,False,True
2847,257,83,serves Starbucks,False,that,and,0.0,1,1.0,True,0,0,0,False,False,True
2848,257,83,Starbucks,False,serves,and,0.0,1,0.5,True,0,0,0,False,False,True
2849,257,84,and,False,Starbucks,some,0.0,1,0.0010050251256281408,False,0,0,0,False,False,True
2850,257,84,serves Starbucks and,False,that,some,0.0,1,1.0,True,0,0,0,False,False,True
2851,257,87,pastries,False,breakfast,There,0.0,1,0.5,False,0,0,0,False,False,True
2852,257,87,breakfast pastries,False,some,There,0.0,1,1.0,False,0,0,0,False,False,True
2853,257,93,site,False,on,as,0.0,1,1.0,False,0,0,0,False,False,True
2854,257,101,breakfast,False,for,That,0.0,2,0.03571428571428571,False,0,0,0,False,False,True
2855,257,109,save,False,will,that,0.0,1,1.0,False,0,0,0,False,False,True
2856,258,25,drinks,False,some,to,1.0,1,0.030303030303030307,False,0,0,0,False,False,True
2857,258,27,burn,False,to,some,0.0,1,1.0,False,0,0,0,False,False,True
2858,258,44,suited,False,that,our,0.0,1,1.0,False,0,0,0,False,False,True
2859,258,50,wrote,False,just,it,0.0,1,1.0,False,0,0,0,False,False,True
2860,258,63,sat,False,they,us,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2861,258,96,worked,False,also,with,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2862,258,101,transfer,False,to,our,0.0,1,1.0,False,0,0,0,False,False,True
2863,258,119,appreciated,False,was,Our,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2864,258,132,and,False,often,was,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
2865,258,143,toward,False,out,the,0.0,1,1.0,False,0,0,0,False,False,True
2866,258,165,matter,False,that,There,0.0,1,0.25,False,0,0,0,False,False,True
2867,258,172,and,False,area,a,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
2868,258,184,band,False,live,in,0.0,1,1.0,False,0,0,0,False,False,True
2869,258,201,confuses,False,it,me,0.0,1,1.0,False,0,0,0,False,False,True
2870,258,212,pm,False,great,games,0.0,1,0.125,False,0,0,0,False,False,True
2871,258,234,justify,False,to,the,0.0,1,1.0,False,0,0,0,False,False,True
2872,258,236,excessive,False,the,heat,0.0,1,0.5,False,0,0,0,False,False,True
2873,258,239,food,False,The,was,1.0,1,0.0054054054054054074,False,1,0,0,False,False,True
2874,258,245,boneless wings,True,ordered,in,0.0,1,1.0,False,0,0,0,False,True,False
2875,258,245,wings,True,boneless,in,1.0,2,0.1,False,0,0,0,True,True,True
2876,258,248,flaming,False,the,Parmesan,1.0,2,0.5,False,0,0,0,False,False,True
2877,258,249,Parmesan,False,flaming,sauce,0.0,1,0.5,True,0,0,0,False,False,True
2878,258,250,flaming Parmesan sauce,True,the,The,1.0,1,1.0,True,0,0,0,True,True,True
2879,258,250,sauce,True,Parmesan,The,0.0,3,0.021739130434782608,False,0,0,0,False,True,False
2880,258,250,Parmesan sauce,False,flaming,The,0.0,1,1.0,True,0,0,0,False,False,True
2881,258,252,sauce,True,The,had,1.0,3,0.021739130434782608,False,0,0,0,True,True,True
2882,258,260,flaming,False,not,The,0.0,2,0.5,False,0,0,0,False,False,True
2883,258,262,wings,True,The,were,1.0,2,0.1,False,0,1,0,True,True,True
2884,258,270,burnt,False,Not,but,0.0,1,0.25,False,0,0,0,False,False,True
2885,258,278,Steel,False,the,Town,0.0,1,1.0,True,0,0,0,False,False,True
2886,258,282,tater,False,with,tots,0.0,1,0.5,False,0,0,0,False,False,True
2887,258,283,tots,True,tater,You,0.0,2,0.3333333333333333,False,0,0,0,False,True,False
2888,258,283,tater tots,True,with,You,0.0,1,0.5,False,0,0,0,False,True,False
2889,258,296,ranch dressing,True,with,bacon,1.0,1,1.0,False,1,0,0,True,True,True
2890,258,296,dressing,False,ranch,bacon,0.0,1,0.2,False,0,0,0,False,False,True
2891,258,297,bacon,True,dressing,scallions,1.0,1,0.07692307692307693,False,0,0,0,True,True,True
2892,258,298,bacon scallions,False,dressing,and,0.0,1,1.0,False,0,0,0,False,False,True
2893,258,298,dressing bacon scallions,False,ranch,and,0.0,1,1.0,False,0,0,0,False,False,True
2894,258,299,scallions and,False,bacon,melted,0.0,1,1.0,False,0,0,0,False,False,True
2895,258,299,and,False,scallions,melted,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
2896,258,300,scallions and melted,False,bacon,cheese,0.0,1,1.0,False,0,0,0,False,False,True
2897,258,300,and melted,False,scallions,cheese,0.0,1,1.0,False,0,0,0,False,False,True
2898,258,301,and melted cheese,False,scallions,The,0.0,1,1.0,False,0,0,0,False,False,True
2899,258,301,cheese,False,melted,The,0.0,1,0.025,False,0,0,0,False,False,True
2900,258,301,melted cheese,True,and,The,1.0,1,1.0,False,0,0,0,True,True,True
2901,258,310,buffalo,False,some,sauce,0.0,1,1.0,False,0,0,0,False,False,True
2902,258,311,buffalo sauce,True,some,to,1.0,1,1.0,False,0,0,0,True,True,True
2903,258,311,sauce,True,buffalo,to,1.0,3,0.021739130434782608,False,0,0,0,True,True,True
2904,258,313,dip,False,to,it,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2905,259,4,dinner,False,ok,option,0.0,1,0.03333333333333333,False,0,0,0,False,False,True
2906,259,24,seem,False,prices,ok,0.0,1,0.125,False,0,0,0,False,False,True
2907,259,31,hurry,False,a,though,0.0,1,0.25,False,0,0,0,False,False,True
2908,259,39,sides,False,or,We,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
2909,259,62,Taos,False,General,Chicken,0.0,1,1.0,True,0,0,0,False,False,True
2910,259,65,Beef,False,Boiled,Tenderloin,0.0,2,0.5,True,0,0,0,False,False,True
2911,259,65,Boiled Beef,False,Chicken,Tenderloin,0.0,1,1.0,True,0,0,0,False,False,True
2912,259,66,Boiled Beef Tenderloin,True,Chicken,in,1.0,1,1.0,True,0,0,0,True,True,True
2913,259,66,Beef Tenderloin,False,Boiled,in,0.0,2,0.5,True,0,0,0,False,False,True
2914,259,68,Szechuan,False,in,Sauce,0.0,1,0.5,True,0,0,0,False,False,True
2915,259,69,Szechuan Sauce,True,in,Kung,1.0,1,1.0,True,0,0,0,True,True,True
2916,259,70,Sauce Kung,False,Szechuan,Pao,0.0,1,1.0,True,0,0,0,False,False,True
2917,259,70,Kung,False,Sauce,Pao,0.0,1,1.0,True,0,0,0,False,False,True
2918,259,70,Szechuan Sauce Kung,False,in,Pao,0.0,1,1.0,True,0,0,0,False,False,True
2919,259,71,Kung Pao,False,Sauce,Beef,0.0,1,1.0,True,0,0,0,False,False,True
2920,259,71,Pao,False,Kung,Beef,0.0,1,0.5,True,0,0,0,False,False,True
2921,259,71,Sauce Kung Pao,False,Szechuan,Beef,0.0,1,1.0,True,0,0,0,False,False,True
2922,259,72,Beef,False,Pao,Tenderloin,0.0,2,0.5,True,0,0,0,False,False,True
2923,259,72,Kung Pao Beef,False,Sauce,Tenderloin,0.0,1,1.0,True,0,0,0,False,False,True
2924,259,72,Pao Beef,False,Kung,Tenderloin,0.0,1,1.0,True,0,0,0,False,False,True
2925,259,73,Beef Tenderloin,False,Pao,American,0.0,2,0.5,True,0,0,0,False,False,True
2926,259,73,Pao Beef Tenderloin,False,Kung,American,0.0,1,1.0,True,0,0,0,False,False,True
2927,259,74,Beef Tenderloin American,False,Pao,Style,0.0,1,1.0,True,0,0,0,False,False,True
2928,259,74,American,False,Tenderloin,Style,0.0,1,0.5,True,0,0,0,False,False,True
2929,259,76,and,False,Style,the,0.0,1,0.0010050251256281408,False,0,0,0,False,False,True
2930,259,86,stood,False,them,out,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2931,259,90,exceptional,False,being,or,0.0,1,0.5,False,0,0,0,False,False,True
2932,259,106,needed,False,not,During,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2933,260,4,park MGM,False,self,gets,0.0,1,1.0,True,0,0,0,False,False,True
2934,260,4,MGM,False,park,gets,0.0,2,0.5,True,0,0,0,False,False,True
2935,260,18,pathetic,False,is,Once,0.0,1,1.0,False,0,0,0,False,False,True
2936,260,34,reminds,False,that,you,0.0,1,0.5,False,0,0,0,False,False,True
2937,260,48,impressions,False,First,mean,0.0,1,1.0,False,1,0,0,False,False,True
2938,260,68,and,False,escalator,into,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
2939,260,81,and,False,huge,it,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
2940,260,89,guest,False,the,rooms,0.0,1,1.0,False,0,0,0,False,False,True
2941,260,117,comfotable,False,very,The,0.0,1,1.0,False,0,0,0,False,False,True
2942,260,134,operating,False,be,a,0.0,1,1.0,False,0,0,0,False,False,True
2943,260,142,tube,False,with,televisions,0.0,1,1.0,False,0,0,0,False,False,True
2944,260,148,fixed,False,be,Even,0.0,1,1.0,False,0,0,0,False,False,True
2945,260,155,def,False,hi,flat,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
2946,260,155,hi def,False,has,flat,0.0,1,1.0,False,0,0,0,False,False,True
2947,260,184,cola,False,a,or,1.0,1,1.0,False,0,0,0,True,False,False
2948,260,187,snack,False,a,any,1.0,1,0.3333333333333333,False,0,0,0,False,False,True
2949,260,197,minibar,False,a,in,0.0,1,1.0,False,0,0,0,False,False,True
2950,260,208,food,False,for,From,0.0,2,0.0054054054054054074,False,0,0,0,False,False,True
2951,260,211,food,False,fast,to,0.0,2,0.0054054054054054074,False,0,0,0,False,False,True
2952,260,219,hundreds,False,for,of,0.0,1,1.0,False,0,0,0,False,False,True
2953,260,230,Starbucks,False,multiple,The,0.0,1,0.5,True,0,0,0,False,False,True
2954,260,237,walk,False,a,from,0.0,1,0.125,False,0,0,0,False,False,True
2955,260,262,adults,False,for,only,0.0,1,1.0,False,0,0,0,False,False,True
2956,260,271,and,False,good,there,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
2957,260,280,gaming,False,The,area,0.0,1,0.5,False,0,0,0,False,False,True
2958,260,291,spread,False,nice,of,0.0,1,0.5,False,0,0,0,False,False,True
