docID,position,term,label_x,term_before_x,term_after_x,inPrefixSuffix,tf,idf,isCapitalized,hasDescriptivePrefix,hasDescriptiveSuffix,hasIngredient,pred_label,actual_label,true=pred
501,177,rats ass,False,flying,about,0.0,1,1.0,False,0,0,0,False,False,True
2,25,beef,False,their,tartar,0.0,1,0.06666666666666668,False,0,0,0,False,False,True
273,6,Shrimp Adriatico,True,the,which,1.0,1,1.0,True,0,0,0,True,True,True
1030,23,broccoli,True,had,green,0.0,1,0.3333333333333333,False,0,0,1,False,True,False
528,142,brunch,False,for,but,1.0,3,0.07142857142857142,False,0,0,0,True,False,False
511,166,extensive,False,is,A,0.0,1,1.0,False,0,0,0,False,False,True
21,202,reading,False,In,the,0.0,1,0.2,False,0,0,0,False,False,True
152,76,bacon and toast,False,with,and,1.0,1,0.5,False,0,0,0,True,False,False
44,14,and,False,plaza,saw,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
149,130,and cheering,False,screaming,We,0.0,1,1.0,False,0,0,0,False,False,True
161,42,mozzarella,True,oil,provolone,1.0,1,0.25,False,0,0,0,True,True,True
1014,131,snail,False,just,paced,0.0,1,1.0,False,0,0,0,False,False,True
1041,79,failed,False,waitress,to,0.0,1,1.0,False,0,0,0,False,False,True
146,113,charcuterie,True,the,Finally,1.0,2,0.5,False,0,0,0,True,True,True
114,59,and,False,order,instead,0.0,14,0.0010050251256281408,False,0,0,0,False,False,True
100,115,correctly and,False,guessed,waited,0.0,1,1.0,False,0,0,0,False,False,True
520,115,ignorant,False,an,prick,0.0,1,1.0,False,0,0,0,False,False,True
8,6,and,False,house,wondered,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
99,92,justeat ca,False,to,BarBurrito,0.0,1,1.0,False,0,0,0,False,False,True
161,60,per slice,False,tomato,of,0.0,1,1.0,False,0,0,0,False,False,True
608,214,and,False,sauce,bacon,0.0,12,0.0010050251256281408,False,0,0,0,False,False,True
604,190,mary,False,bloody,bar,0.0,1,1.0,False,0,0,0,False,False,True
265,158,suckdom,False,of,for,0.0,1,1.0,False,0,0,0,False,False,True
1014,74,pescatarian,False,is,swears,0.0,1,1.0,False,0,0,0,False,False,True
1002,78,veg,False,gravy,manchurian,0.0,2,0.5,False,0,0,0,False,False,True
1002,21,and,False,phenomenal,its,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
272,119,crappy bowling,False,on,beer,0.0,1,1.0,False,0,0,0,False,False,True
128,107,dressing,False,Italian,with,0.0,1,0.2,False,0,0,0,False,False,True
47,94,buttermilk biscuit,True,a,Emmas,1.0,2,0.5,False,0,0,0,True,True,True
119,255,sticky toffee cake,False,have,I,0.0,1,1.0,False,0,0,0,False,False,True
258,300,scallions and melted,False,bacon,cheese,0.0,1,1.0,False,0,0,0,False,False,True
142,75,dropped,False,accidentally,a,0.0,1,1.0,False,0,0,0,False,False,True
41,16,birthday,False,friends,Although,0.0,1,0.125,False,0,0,0,False,False,True
8,28,muskoka,False,nice,chairs,0.0,1,1.0,False,0,0,0,False,False,True
523,78,itll form,False,is,a,0.0,1,1.0,False,0,0,0,False,False,True
268,127,meat,False,the,well,0.0,1,0.030303030303030307,False,0,0,0,False,False,True
235,20,burger,True,chorizo,It,0.0,3,0.037037037037037035,False,0,0,0,False,True,False
528,67,dish,False,this,apart,0.0,1,0.05263157894736842,False,0,0,0,False,False,True
274,198,pipeselling liquor paloozas,False,crack,along,0.0,1,1.0,False,0,0,0,False,False,True
265,198,Serrano,True,of,spiciness,1.0,1,1.0,True,1,0,0,True,True,True
53,16,dim,False,The,sum,0.0,2,0.2,False,0,0,0,False,False,True
244,36,and,False,chips,salsa,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
208,5,food,False,the,was,1.0,1,0.005405405405405407,False,0,0,0,False,False,True
1014,89,bulgogi beef,True,the,For,1.0,1,1.0,False,0,0,0,True,True,True
91,49,and,False,potato,vegetable,0.0,4,0.0010050251256281408,False,1,0,0,False,False,True
46,171,smoked meat,False,Montreal,sandwich,0.0,1,0.5,False,0,0,0,False,False,True
149,12,breakfast,False,for,and,1.0,1,0.03571428571428571,False,0,0,0,False,False,True
136,267,and,False,shortages,service,0.0,11,0.0010050251256281408,False,0,0,0,False,False,True
93,37,pepper omelet and,False,red,peach,0.0,1,1.0,False,0,0,0,False,False,True
608,185,Failure failure,False,seasoning,failure,0.0,1,1.0,True,0,0,0,False,False,True
44,109,tapioca,True,with,and,1.0,1,1.0,False,0,0,0,True,True,True
195,23,curiosity,False,my,has,0.0,1,1.0,False,0,0,0,False,False,True
614,31,Monday and,False,wine,Tuesday,0.0,1,1.0,True,0,0,0,False,False,True
243,91,issues,False,No,with,0.0,1,0.5,False,0,0,0,False,False,True
638,8,cheesecake,False,brulea,and,0.0,1,0.2,False,0,0,0,False,False,True
152,63,type,False,this,of,0.0,1,0.2,False,0,0,0,False,False,True
1041,113,and,False,okay,we,0.0,7,0.0010050251256281408,False,0,0,0,False,False,True
266,73,cheddar,False,in,cheese,0.0,1,0.25,False,1,0,0,False,False,True
258,296,dressing,False,ranch,bacon,0.0,1,0.2,False,0,0,0,False,False,True
211,145,prefer,False,We,them,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
210,51,fries and,False,burger,a,0.0,1,0.3333333333333333,False,1,0,0,False,False,True
1041,169,And,False,biased,the,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
272,67,tell,False,much,you,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
520,151,And,False,these,only,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
513,27,pastrami,True,ham,cheddar,1.0,1,1.0,False,0,0,0,True,True,True
107,246,creme brule and,False,homemade,it,0.0,1,1.0,False,0,0,0,False,False,True
526,25,gelatinous gummy,False,Melty,balls,0.0,1,0.5,False,0,0,0,False,False,True
130,62,pomegranate,True,down,juice,1.0,1,1.0,False,0,0,1,True,True,True
31,97,curry lovers,False,those,out,0.0,1,1.0,False,0,0,0,False,False,True
94,41,rolled,False,had,deep,0.0,2,0.2,False,0,1,0,False,False,True
146,42,adventurous and,False,be,trying,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
43,37,Brioche bread,True,of,it,1.0,1,1.0,True,0,0,0,True,True,True
107,279,food,False,Italian,so,0.0,3,0.005405405405405407,False,0,0,0,False,False,True
399,14,roasted,False,the,mushroom,0.0,1,0.25,False,0,0,0,False,False,True
273,109,and,False,flavor,chalky,0.0,3,0.0010050251256281408,False,1,1,0,False,False,True
134,36,included,False,It,two,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
147,105,sides,False,other,Little,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
501,89,bag,False,your,The,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
23,11,onion ring tower,False,the,to,1.0,1,1.0,False,0,0,1,True,False,False
513,150,men consuming,False,these,massive,0.0,1,1.0,False,0,0,0,False,False,True
506,181,and,False,cheap,delicious,0.0,9,0.0010050251256281408,False,0,0,0,False,False,True
145,17,receive,False,to,it,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
609,280,coffee drinks Eba,False,well,also,0.0,1,1.0,True,0,0,0,False,False,True
262,56,asparagus and rice,False,with,pilaf,0.0,1,1.0,False,0,0,1,False,False,True
605,101,messing,False,still,you,0.0,1,1.0,False,0,0,0,False,False,True
609,269,boba and coffee,False,including,jellies,0.0,1,1.0,False,0,0,0,False,False,True
167,28,poisoning,False,food,NOW,0.0,2,0.5,False,0,0,0,False,False,True
513,116,y chromosome,False,a,There,0.0,1,1.0,False,0,0,0,False,False,True
223,23,Maui,False,the,Wowie,0.0,1,1.0,True,0,0,0,False,False,True
530,21,sodium,False,the,in,1.0,1,0.5,False,0,0,0,True,False,False
1020,90,poutine,True,whatever,you,1.0,3,0.07142857142857142,False,0,0,0,True,True,True
108,62,and,False,cake,they,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
610,355,nut,False,of,allergies,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
385,118,serves breakfast,False,and,items,0.0,1,1.0,False,0,0,0,False,False,True
134,49,appetizers,False,two,one,1.0,3,0.1111111111111111,False,0,0,0,True,False,False
142,118,turned,False,little,off,0.0,1,0.5,False,0,0,0,False,False,True
604,190,bloody mary,True,doityourself,bar,1.0,1,1.0,False,0,0,0,True,True,True
39,27,tempura appetizer,False,Shrimp,is,0.0,1,1.0,False,0,0,0,False,False,True
7,25,terms,False,in,of,0.0,1,0.25,False,0,0,0,False,False,True
506,208,salsa,True,beans,and,1.0,1,0.1111111111111111,False,0,0,0,True,True,True
20,112,pork belly,False,The,bun,0.0,1,0.2,False,0,0,0,False,False,True
31,105,curry,False,roti,chicken,1.0,3,0.125,False,0,0,0,True,False,False
1000,6,asian,False,for,cuisine,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
139,3,dinner,False,after,across,0.0,1,0.03333333333333333,False,0,0,0,False,False,True
129,72,brunches,False,of,and,1.0,1,0.5,False,0,0,0,True,False,False
44,82,and,False,jelly,pudding,0.0,8,0.0010050251256281408,False,0,0,0,False,False,True
149,132,sat,False,We,down,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
263,167,Diamonds,False,a,I,0.0,1,1.0,True,0,0,0,False,False,True
501,108,sliders,True,The,are,1.0,1,1.0,False,0,0,0,True,True,True
136,104,brunch,False,their,Now,0.0,4,0.07142857142857142,False,0,0,0,True,False,False
101,17,Japanese Korean,False,BEST,food,0.0,1,1.0,True,0,0,0,False,False,True
261,101,brunch,False,good,sized,0.0,1,0.07142857142857142,False,0,0,0,True,False,False
99,19,and,False,occasions,its,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
251,12,fried,False,of,potato,0.0,1,0.05,False,0,0,0,False,False,True
211,134,and cheese,False,mac,We,0.0,2,0.08333333333333333,False,0,0,0,False,False,True
81,75,Eel Tuna,False,BBQ,and,0.0,1,1.0,True,0,0,0,False,False,True
610,301,curly fries,True,usually,that,1.0,1,1.0,False,0,0,0,True,True,True
39,27,appetizer,False,tempura,is,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
526,23,debate Melty,False,for,gelatinous,0.0,1,0.5,True,0,0,0,False,False,True
158,125,And,False,out,honestly,0.0,1,0.030303030303030307,True,0,0,0,False,False,True
1041,30,sauce,True,The,they,1.0,2,0.021739130434782608,False,0,0,0,True,True,True
513,13,burliest,False,the,man,0.0,1,1.0,False,0,0,0,False,False,True
520,88,salad,True,side,of,1.0,2,0.037037037037037035,False,0,0,0,True,True,True
136,206,preservesMy,False,blueberry,sister,0.0,1,1.0,True,0,0,0,False,False,True
261,95,Hickmans Farms,False,and,eggs,0.0,1,1.0,True,0,0,0,False,False,True
258,184,band,False,live,in,0.0,1,1.0,False,0,0,0,False,False,True
1027,43,food,False,assuming,as,0.0,1,0.005405405405405407,False,0,0,0,False,False,True
85,43,and,False,light,was,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
509,268,fewer,False,with,people,0.0,1,1.0,False,0,0,0,False,False,True
150,36,yummy and,False,be,not,0.0,1,1.0,False,0,0,0,False,False,True
31,69,and,False,great,it,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
511,169,adequate,False,perfectly,option,0.0,1,1.0,False,0,0,0,False,False,True
138,14,and,False,hungry,ordered,0.0,7,0.0010050251256281408,False,0,0,0,False,False,True
508,203,sammich,False,pita,special,0.0,1,1.0,False,0,0,0,False,False,True
203,51,Winchells,False,its,my,0.0,2,0.5,True,0,0,0,False,False,True
254,94,curds bacon and,False,cheese,gravy,0.0,1,1.0,False,0,0,0,False,False,True
120,67,scotch,True,had,and,1.0,1,0.5,False,0,0,0,True,True,True
195,177,Perhaps,False,place,its,0.0,1,0.16666666666666666,True,0,0,0,False,False,True
191,33,included,False,is,in,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
620,62,and,False,undercooked,mega,0.0,4,0.0010050251256281408,False,0,1,0,False,False,True
638,6,creme,False,ribs,brulea,0.0,1,0.2,False,0,0,0,False,False,True
244,79,and,False,chips,salsa,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
256,33,Mexican favorites,False,my,street,0.0,1,1.0,True,0,0,0,False,False,True
7,37,Vietnamese restaurants,False,better,outside,0.0,1,1.0,True,0,0,0,False,False,True
100,259,and,False,awhile,it,0.0,19,0.0010050251256281408,False,0,0,0,False,False,True
606,92,rivers marshmallow clouds,False,chocolate,edible,0.0,1,1.0,False,0,0,0,False,False,True
149,182,bread,True,with,and,1.0,1,0.04,False,0,0,0,True,True,True
20,142,and,False,well,they,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
260,297,budgets,False,most,Most,0.0,1,1.0,False,0,0,0,False,False,True
506,103,and,False,tortillas,pinto,0.0,9,0.0010050251256281408,False,0,0,0,False,False,True
1005,41,Warning,False,nofrills,to,0.0,1,1.0,True,0,0,0,False,False,True
229,43,fill,False,to,up,0.0,1,0.5,False,0,0,0,False,False,True
609,327,brick toast,True,the,with,1.0,1,1.0,False,0,0,0,True,True,True
107,126,pasta dishes,False,the,were,1.0,1,1.0,False,0,0,0,True,False,False
251,13,potato,False,fried,slices,0.0,1,0.06666666666666668,False,0,1,1,False,False,True
524,30,Colonel,False,even,Sanders,0.0,1,1.0,True,0,0,0,False,False,True
604,200,sticks,False,stir,or,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
249,52,bun,True,wheat,It,0.0,2,0.14285714285714285,False,1,0,0,False,True,False
27,67,and,False,food,service,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
29,79,bao,True,the,version,1.0,1,1.0,False,0,0,0,True,True,True
604,330,avocado,True,with,and,1.0,1,0.3333333333333333,False,0,0,1,True,True,True
266,5,ole,False,good,Mom,0.0,1,0.5,False,0,0,0,False,False,True
195,190,food,False,of,Id,0.0,4,0.005405405405405407,False,0,0,0,False,False,True
613,242,onions Monterey,False,mushrooms,jack,0.0,1,1.0,True,1,0,1,False,False,True
81,77,Tuna and Salmon,False,Eel,Both,0.0,1,1.0,True,0,0,0,False,False,True
251,51,spit,False,also,it,0.0,1,1.0,False,0,0,0,False,False,True
1002,79,veg manchurian,True,gravy,with,1.0,1,1.0,False,0,0,0,True,True,True
369,131,react Wow,False,even,Foundation,0.0,1,1.0,True,0,0,0,False,False,True
35,16,communityThe,False,Ethiopian,decor,0.0,1,1.0,True,0,0,0,False,False,True
35,39,lighting and,False,red,orange,0.0,1,1.0,False,0,0,0,False,False,True
606,207,grown chocolatiers,False,home,and,0.0,1,1.0,False,0,0,0,False,False,True
71,25,Smelt,False,Chinatown,amazing,0.0,1,1.0,True,0,0,0,False,False,True
266,114,roast beef,False,hot,dinner,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
112,119,food,False,enough,Quite,0.0,4,0.005405405405405407,False,0,0,0,False,False,True
167,69,shortly,False,and,after,0.0,1,1.0,False,0,0,0,False,False,True
274,99,employing,False,of,cashiers,0.0,1,1.0,False,0,0,0,False,False,True
204,58,salty,False,and,Ive,0.0,1,0.14285714285714285,False,1,0,0,False,False,True
260,155,def,False,hi,flat,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
361,16,ahi,False,dip,tuna,0.0,1,1.0,False,0,0,0,False,False,True
52,46,katsu,False,chicken,dynamic,0.0,1,1.0,False,0,0,0,False,False,True
265,143,de gallo,False,pico,and,0.0,1,1.0,False,1,0,0,False,False,True
256,10,TT,False,menu,was,0.0,1,1.0,True,0,0,0,False,False,True
227,38,and cheeses and,False,brats,their,0.0,1,1.0,False,0,0,0,False,False,True
500,28,food,False,great,for,0.0,1,0.005405405405405407,False,0,0,0,False,False,True
107,83,food and,False,and,was,1.0,1,0.05,False,0,0,0,True,False,False
31,111,coconut,True,just,favour,1.0,1,0.2,False,0,0,1,True,True,True
1023,79,moment,False,last,after,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
608,57,tomato,False,and,sauce,0.0,1,0.08333333333333333,False,0,0,1,False,False,True
99,65,and,False,choices,because,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
609,225,additives,False,flavor,red,0.0,1,1.0,False,0,0,0,False,False,True
271,234,priced,False,reasonably,Tasty,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
608,261,contradictory dishes,False,such,are,0.0,1,1.0,False,0,0,0,False,False,True
1030,16,vegetarians,False,for,However,0.0,1,0.14285714285714285,False,0,0,0,False,False,True
259,66,Beef Tenderloin,False,Boiled,in,0.0,2,0.5,True,0,0,0,False,False,True
171,150,bacon and cheese,False,for,on,0.0,1,1.0,False,0,0,0,False,False,True
613,403,kinda sucks and,False,ambiance,its,0.0,1,1.0,False,0,0,0,False,False,True
211,70,sell,False,dont,it,0.0,1,0.25,False,0,0,0,False,False,True
56,25,food,False,of,that,1.0,1,0.005405405405405407,False,0,0,0,False,False,True
21,174,sitting,False,been,there,0.0,1,0.2,False,0,0,0,False,False,True
1005,13,hand pulled,False,the,noodles,1.0,1,0.5,False,0,0,0,True,False,False
215,24,awhile,False,for,unless,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
163,12,mussels,True,the,and,1.0,2,0.5,False,0,0,0,True,True,True
516,18,au naturel casing,False,an,They,0.0,1,1.0,False,0,0,0,False,False,True
395,84,Boca,False,exploring,Park,0.0,1,1.0,True,0,0,0,False,False,True
1000,20,peanut,False,warm,sauce,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
102,77,cheese,False,and,curds,0.0,1,0.025,False,0,0,0,True,False,False
107,81,drinks and,False,our,food,0.0,1,0.2,False,0,0,0,False,False,True
12,11,poutine and,False,confit,the,0.0,1,0.5,False,0,0,0,False,False,True
71,25,Chinatown Smelt,False,of,amazing,0.0,1,1.0,True,0,0,0,False,False,True
509,34,upI,False,growed,have,0.0,1,1.0,True,0,0,0,False,False,True
169,120,and,False,room,seated,0.0,12,0.0010050251256281408,False,0,0,0,False,False,True
1014,100,and,False,vegetarians,a,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
260,155,hi def,False,has,flat,0.0,1,1.0,False,0,0,0,False,False,True
614,69,art,False,ASU,annex,0.0,1,0.5,False,0,0,0,False,False,True
268,10,braised oxtails,True,The,are,1.0,1,1.0,False,0,1,0,True,True,True
100,40,food,False,good,because,0.0,5,0.005405405405405407,False,0,0,0,False,False,True
246,77,Chorizo,True,the,It,1.0,1,1.0,True,0,0,0,True,True,True
272,34,Monkeys,False,Uncle,Bar,0.0,1,1.0,True,0,0,0,False,False,True
52,43,salmon teriyaki,True,chirashi,kalbi,1.0,1,1.0,False,0,0,0,True,True,True
604,69,enforce,False,they,a,0.0,1,0.5,False,0,0,0,False,False,True
112,152,sealed,False,in,packages,0.0,1,1.0,False,0,0,0,False,False,True
513,254,potato salad,True,The,was,1.0,3,0.2,False,0,0,1,True,True,True
138,21,Drinks,False,share,were,0.0,1,1.0,True,0,1,0,True,False,False
102,77,fries and cheese,False,the,curds,0.0,1,1.0,False,0,0,0,False,False,True
523,48,sloppy joe mix,False,like,than,0.0,1,1.0,False,0,0,0,False,False,True
509,78,frothiness,False,opaque,will,0.0,1,1.0,False,0,0,0,False,False,True
1001,39,soup,False,noodle,and,0.0,3,0.0625,False,1,0,0,False,False,True
20,96,vegetarian,False,no,options,0.0,3,0.04166666666666666,False,0,0,0,False,False,True
614,41,salmon,True,and,plz,1.0,1,0.125,False,0,0,0,True,True,True
1013,57,hey,False,but,if,0.0,1,1.0,False,0,0,0,False,False,True
1036,55,leave,False,to,The,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
123,81,plasticy,False,with,processed,0.0,1,1.0,False,0,0,0,False,False,True
608,59,sauce hurts,False,tomato,when,0.0,1,0.5,False,0,0,0,False,False,True
610,61,cakes,True,crazy,Granted,0.0,1,0.3333333333333333,False,0,0,0,False,True,False
108,88,strawberry Skor,False,the,and,1.0,1,1.0,True,0,1,1,True,False,False
130,137,peppers and,False,red,mozzerella,0.0,1,1.0,False,1,0,1,False,False,True
83,65,and,False,boyfriend,I,0.0,5,0.0010050251256281408,False,0,0,0,False,False,True
639,14,food and,False,drinks,water,0.0,1,0.05,False,0,0,0,False,False,True
1030,4,steakhouse,False,a,so,0.0,1,1.0,False,0,0,0,False,False,True
525,14,butter,True,with,on,1.0,1,0.16666666666666666,False,0,0,0,True,True,True
1002,27,chinese,False,hakka,spot,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
158,105,meats pizzas,False,other,The,0.0,1,1.0,False,0,0,0,False,False,True
100,361,and,False,Oh,I,0.0,19,0.0010050251256281408,False,0,0,0,False,False,True
605,25,colada,False,pina,Which,0.0,1,1.0,False,0,0,0,False,False,True
368,36,yummy,False,so,The,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
83,77,noodle,True,pork,and,1.0,6,0.05882352941176471,False,0,0,0,True,True,True
501,20,Caddy Ranch,False,the,may,0.0,1,1.0,True,0,0,0,False,False,True
501,231,slice,False,little,of,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
613,110,stick,False,Just,with,0.0,1,0.5,False,0,0,0,False,False,True
168,150,and,False,thinking,thinking,0.0,10,0.0010050251256281408,False,0,0,0,False,False,True
613,394,eggs meat,False,for,and,1.0,2,0.5,False,0,0,0,True,False,False
268,222,eggs,True,old,on,0.0,1,0.05882352941176471,False,0,0,0,False,True,False
35,15,Ethiopian,False,little,communityThe,0.0,1,0.5,True,0,0,0,False,False,True
258,245,wings,True,boneless,in,1.0,2,0.1,False,0,0,0,True,True,True
12,14,fish,False,trout,with,0.0,1,0.125,False,0,0,0,False,False,True
361,20,French,False,and,sea,0.0,1,0.5,True,0,0,0,False,False,True
385,30,health nut,False,a,so,0.0,1,1.0,False,0,0,0,False,False,True
608,186,Failure failure failure,False,seasoning,My,0.0,1,1.0,True,0,0,0,False,False,True
110,7,signature,False,their,pork,0.0,1,0.5,False,0,0,0,False,False,True
19,4,burger,True,a,as,1.0,2,0.037037037037037035,False,0,0,0,True,True,True
37,47,banana cough syrup,False,the,we,1.0,1,1.0,False,0,0,1,True,False,False
620,49,bamboo,False,of,shoots,0.0,2,0.25,False,0,0,0,False,False,True
612,13,retro tiki,False,on,And,0.0,1,0.5,False,0,0,0,False,False,True
219,5,dinner,False,for,I,1.0,2,0.03333333333333333,False,0,0,0,False,False,True
170,14,and NYC,False,bagels,bagels,0.0,1,1.0,True,0,0,0,False,False,True
261,95,and Hickmans Farms,False,cheese,eggs,0.0,1,1.0,True,0,0,0,False,False,True
1030,58,coolest,False,the,part,0.0,1,0.5,False,0,0,0,False,False,True
119,194,sauce,True,The,on,1.0,1,0.021739130434782608,False,0,0,0,True,True,True
214,61,asking,False,just,them,0.0,1,1.0,False,0,0,0,False,False,True
134,87,Indian,False,an,samosa,0.0,1,1.0,True,0,0,0,False,False,True
373,69,Turns,False,before,out,0.0,1,1.0,True,0,0,0,False,False,True
501,41,fare,False,the,If,0.0,1,0.16666666666666666,False,0,0,0,False,False,True
244,37,chips and salsa,True,The,they,1.0,2,0.25,False,0,0,0,True,True,True
262,75,rice pilaf,True,the,was,1.0,2,0.5,False,0,0,0,True,True,True
8,35,ice coffee,True,an,and,1.0,1,1.0,False,0,0,0,True,True,True
107,146,shrimp,True,with,and,1.0,1,0.5,False,0,0,0,True,True,True
359,74,Coke,False,the,Zero,0.0,1,1.0,True,0,0,0,False,False,True
47,106,poached,False,bacon,eggs,0.0,1,1.0,False,0,0,0,False,False,True
610,139,eats,False,their,were,0.0,1,1.0,False,0,0,0,False,False,True
84,2,sushi,True,cheap,The,1.0,1,0.1111111111111111,False,0,0,0,True,True,True
385,116,and,False,open,serves,0.0,6,0.0010050251256281408,False,0,0,0,False,False,True
271,267,and,False,smiling,nodding,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
609,67,milky,False,of,green,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
271,298,biggest peeve,False,My,about,0.0,1,1.0,False,0,0,0,False,False,True
610,53,food,False,fast,burger,0.0,1,0.005405405405405407,False,0,0,0,False,False,True
234,192,amusing,False,is,for,0.0,1,1.0,False,0,0,0,False,False,True
149,130,cheering,False,and,We,0.0,1,1.0,False,0,0,0,False,False,True
221,28,sugar,False,have,donuts,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
258,201,confuses,False,it,me,0.0,1,1.0,False,0,0,0,False,False,True
513,254,salad,False,potato,was,0.0,3,0.037037037037037035,False,0,0,0,True,False,False
224,64,beers,True,few,and,1.0,1,0.5,False,0,0,0,True,True,True
206,56,Popeyes,False,all,Chicken,0.0,2,0.5,True,0,0,0,False,False,True
211,126,prefer,False,we,Neither,0.0,2,0.3333333333333333,False,0,0,0,False,False,True
604,189,doityourself bloody,False,shelf,mary,0.0,1,1.0,False,0,0,0,False,False,True
530,112,Thai,False,better,to,0.0,3,0.14285714285714285,True,0,0,0,False,False,True
191,7,and,False,family,really,0.0,3,0.0010050251256281408,False,0,0,0,False,False,True
149,204,falldown,False,a,cheap,0.0,1,1.0,False,0,0,0,False,False,True
1005,14,pulled noodles,False,hand,Try,0.0,1,0.5,False,0,0,0,False,False,True
1035,66,and,False,attentive,the,0.0,4,0.0010050251256281408,False,0,0,0,False,False,True
613,27,eggs meat carb,False,grill,breakfast,0.0,1,1.0,False,1,0,0,False,False,True
20,98,except,False,options,for,0.0,1,0.25,False,0,0,0,False,False,True
605,60,Pina,False,Octane,Colada,0.0,1,1.0,True,0,0,0,False,False,True
272,154,bullseyes,False,double,so,0.0,2,0.5,False,0,0,0,False,False,True
511,22,congee,False,like,If,0.0,2,0.3333333333333333,False,1,0,0,False,False,True
116,25,heads,False,are,and,0.0,1,1.0,False,0,0,0,False,False,True
609,329,coconut,True,with,Delish,0.0,1,0.2,False,0,0,1,True,True,True
511,158,food,False,the,is,1.0,1,0.005405405405405407,False,0,1,0,False,False,True
108,90,Skor and chocolate,False,strawberry,All,0.0,1,1.0,True,0,1,0,True,False,False
152,96,comparable,False,have,for,0.0,1,1.0,False,0,0,0,False,False,True
509,44,golden rationale,False,unassailable,for,0.0,1,1.0,False,0,0,0,False,False,True
31,86,and,False,rice,the,0.0,4,0.0010050251256281408,False,1,1,0,False,False,True
183,75,risen,False,had,too,0.0,1,1.0,False,0,0,0,False,False,True
128,110,tomatoes and,False,with,refried,0.0,1,1.0,False,0,0,0,False,False,True
271,72,and grab,False,coolers,a,0.0,1,1.0,False,0,1,0,False,False,True
256,4,queso fundido,True,having,with,1.0,1,1.0,False,0,0,0,True,True,True
604,32,punch,False,sucker,you,0.0,1,1.0,False,0,0,0,False,False,True
610,307,treatment,False,salt,Also,0.0,1,1.0,False,1,0,0,False,False,True
528,14,tiki And,False,retro,they,0.0,1,0.5,True,0,0,0,False,False,True
158,38,WORSTYou,False,the,get,0.0,1,1.0,True,0,0,0,False,False,True
47,118,griddled,False,of,red,0.0,1,1.0,False,0,0,0,False,False,True
38,39,prepacked,False,great,food,0.0,1,1.0,False,0,0,0,False,False,True
46,244,banana bread,True,with,that,1.0,1,1.0,False,0,0,1,True,True,True
530,51,bamboo shoots and,False,of,green,0.0,1,0.5,False,0,0,0,False,False,True
609,26,balls,False,gummy,that,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
47,96,Benny,False,Emmas,Warm,0.0,1,1.0,True,0,0,0,False,False,True
206,16,court,False,food,area,0.0,1,0.3333333333333333,False,0,0,0,False,False,True
608,106,asparagus pasta,True,with,thinking,1.0,1,1.0,False,0,0,1,True,True,True
373,6,getting,False,up,between,0.0,1,0.1111111111111111,False,0,0,0,False,False,True
1026,63,and,False,food,fantastic,0.0,3,0.0010050251256281408,False,1,0,0,False,False,True
234,348,invest,False,you,in,0.0,1,1.0,False,0,0,0,False,False,True
143,62,Italy,False,Little,but,0.0,1,0.5,True,0,0,0,False,False,True
